310;-2.000;21620.585938
311;-1.990;50.355534
312;-1.980;25.451593
313;-1.970;17.144037
314;-1.960;12.992894
315;-1.950;10.505577
316;-1.940;8.850587
317;-1.930;7.671415
318;-1.920;6.789759
319;-1.910;6.106547
320;-1.900;5.562329
321;-1.890;5.119274
322;-1.880;4.752161
323;-1.870;4.443530
324;-1.860;4.180916
325;-1.850;3.955176
326;-1.840;3.759460
327;-1.830;3.588529
328;-1.820;3.438313
329;-1.810;3.305602
330;-1.800;3.187831
331;-1.790;3.082927
332;-1.780;2.989196
333;-1.770;2.905243
334;-1.760;2.829909
335;-1.750;2.762223
336;-1.740;2.701367
337;-1.730;2.646650
338;-1.720;2.597481
339;-1.710;2.553354
340;-1.700;2.513838
341;-1.690;2.478559
342;-1.680;2.447194
343;-1.670;2.419466
344;-1.660;2.395132
345;-1.650;2.373985
346;-1.640;2.355845
347;-1.630;2.340557
348;-1.620;2.327987
349;-1.610;2.318023
350;-1.600;2.310569
351;-1.590;2.305546
352;-1.580;2.302889
353;-1.570;2.302549
354;-1.560;2.304487
355;-1.550;2.308676
356;-1.540;2.315105
357;-1.530;2.323768
358;-1.520;2.334676
359;-1.510;2.347846
360;-1.500;2.363309
361;-1.490;2.381107
362;-1.480;2.401293
363;-1.470;2.423930
364;-1.460;2.449097
365;-1.450;2.476885
366;-1.440;2.507398
367;-1.430;2.540756
368;-1.420;2.577098
369;-1.410;2.616578
370;-1.400;2.659372
371;-1.390;2.705678
372;-1.380;2.755720
373;-1.370;2.809748
374;-1.360;2.868045
375;-1.350;2.930930
376;-1.340;2.998763
377;-1.330;3.071950
378;-1.320;3.150951
379;-1.310;3.236290
380;-1.300;3.328562
381;-1.290;3.428449
382;-1.280;3.536729
383;-1.270;3.654303
384;-1.260;3.782210
385;-1.250;3.921660
386;-1.240;4.074065
387;-1.230;4.241086
388;-1.220;4.424689
389;-1.210;4.627218
390;-1.200;4.851485
391;-1.190;5.100901
392;-1.180;5.379633
393;-1.170;5.692834
394;-1.160;6.046949
395;-1.150;6.450143
396;-1.140;6.912916
397;-1.130;7.449003
398;-1.120;8.076725
399;-1.110;8.821063
400;-1.100;9.717004
401;-1.090;10.815084
402;-1.080;12.191127
403;-1.070;13.964297
404;-1.060;16.333241
405;-1.050;19.655592
406;-1.040;24.646835
407;-1.030;32.977146
408;-1.020;49.660774
409;-1.010;99.813568
410;-1.000;-45100.464844
411;-0.990;-100.215843
412;-0.980;-50.395943
413;-0.970;-33.774414
414;-0.960;-25.466368
415;-0.950;-20.486013
416;-0.940;-17.170198
417;-0.930;-14.805846
418;-0.920;-13.036328
419;-0.910;-11.663480
420;-0.900;-10.568391
421;-0.890;-9.675387
422;-0.880;-8.934017
423;-0.870;-8.309354
424;-0.860;-7.776454
425;-0.850;-7.317026
426;-0.840;-6.917355
427;-0.830;-6.566956
428;-0.820;-6.257678
429;-0.810;-5.983088
430;-0.800;-5.738045
431;-0.790;-5.518388
432;-0.780;-5.320718
433;-0.770;-5.142230
434;-0.760;-4.980589
435;-0.750;-4.833840
436;-0.740;-4.700329
437;-0.730;-4.578655
438;-0.720;-4.467617
439;-0.710;-4.366187
440;-0.700;-4.273476
441;-0.690;-4.188715
442;-0.680;-4.111237
443;-0.670;-4.040459
444;-0.660;-3.975870
445;-0.650;-3.917027
446;-0.640;-3.863537
447;-0.630;-3.815058
448;-0.620;-3.771290
449;-0.610;-3.731967
450;-0.600;-3.696861
451;-0.590;-3.665768
452;-0.580;-3.638515
453;-0.570;-3.614952
454;-0.560;-3.594948
455;-0.550;-3.578398
456;-0.540;-3.565210
457;-0.530;-3.555314
458;-0.520;-3.548655
459;-0.510;-3.545195
460;-0.500;-3.544910
461;-0.490;-3.547796
462;-0.480;-3.553858
463;-0.470;-3.563121
464;-0.460;-3.575625
465;-0.450;-3.591425
466;-0.440;-3.610594
467;-0.430;-3.633222
468;-0.420;-3.659418
469;-0.410;-3.689313
470;-0.400;-3.723058
471;-0.390;-3.760828
472;-0.380;-3.802827
473;-0.370;-3.849287
474;-0.360;-3.900472
475;-0.350;-3.956684
476;-0.340;-4.018269
477;-0.330;-4.085618
478;-0.320;-4.159177
479;-0.310;-4.239460
480;-0.300;-4.327048
481;-0.290;-4.422612
482;-0.280;-4.526924
483;-0.270;-4.640872
484;-0.260;-4.765488
485;-0.250;-4.901974
486;-0.240;-5.051734
487;-0.230;-5.216425
488;-0.220;-5.398005
489;-0.210;-5.598812
490;-0.200;-5.821654
491;-0.190;-6.069935
492;-0.180;-6.347822
493;-0.170;-6.660462
494;-0.160;-7.014296
495;-0.150;-7.417486
496;-0.140;-7.880531
497;-0.130;-8.417164
498;-0.120;-9.045700
499;-0.110;-9.791123
500;-0.100;-10.688415
501;-0.090;-11.788112
502;-0.080;-13.166034
503;-0.070;-14.941342
504;-0.060;-17.312675
505;-0.050;-20.637657
506;-0.040;-25.631735
507;-0.030;-33.964981
508;-0.020;-50.651226
509;-0.010;-100.802925
510;0.000;46449.097656
511;0.010;99.217789
512;0.020;49.388470
513;0.030;32.761116
514;0.040;24.447527
515;0.050;19.461496
516;0.060;16.139769
517;0.070;13.769226
518;0.080;11.993221
519;0.090;10.613578
520;0.100;9.511374
521;0.110;8.610926
522;0.120;7.861774
523;0.130;7.228985
524;0.140;6.687604
525;0.150;6.219332
526;0.160;5.810444
527;0.170;5.450445
528;0.180;5.131172
529;0.190;4.846182
530;0.200;4.590320
531;0.210;4.359414
532;0.220;4.150051
533;0.230;3.959411
534;0.240;3.785144
535;0.250;3.625279
536;0.260;3.478146
537;0.270;3.342322
538;0.280;3.216591
539;0.290;3.099901
540;0.300;2.991343
541;0.310;2.890126
542;0.320;2.795555
543;0.330;2.707022
544;0.340;2.623990
545;0.350;2.545985
546;0.360;2.472582
547;0.370;2.403406
548;0.380;2.338120
549;0.390;2.276421
550;0.400;2.218038
551;0.410;2.162725
552;0.420;2.110261
553;0.430;2.060446
554;0.440;2.013094
555;0.450;1.968042
556;0.460;1.925137
557;0.470;1.884241
558;0.480;1.845225
559;0.490;1.807974
560;0.500;1.772380
561;0.510;1.738344
562;0.520;1.705776
563;0.530;1.674591
564;0.540;1.644711
565;0.550;1.616065
566;0.560;1.588584
567;0.570;1.562208
568;0.580;1.536878
569;0.590;1.512540
570;0.600;1.489143
571;0.610;1.466643
572;0.620;1.444993
573;0.630;1.424154
574;0.640;1.404086
575;0.650;1.384755
576;0.660;1.366125
577;0.670;1.348166
578;0.680;1.330848
579;0.690;1.314142
580;0.700;1.298022
581;0.710;1.282463
582;0.720;1.267442
583;0.730;1.252936
584;0.740;1.238925
585;0.750;1.225389
586;0.760;1.212308
587;0.770;1.199666
588;0.780;1.187446
589;0.790;1.175631
590;0.800;1.164206
591;0.810;1.153158
592;0.820;1.142472
593;0.830;1.132136
594;0.840;1.122137
595;0.850;1.112464
596;0.860;1.103105
597;0.870;1.094051
598;0.880;1.085290
599;0.890;1.076813
600;0.900;1.068612
601;0.910;1.060677
602;0.920;1.053000
603;0.930;1.045573
604;0.940;1.038388
605;0.950;1.031439
606;0.960;1.024718
607;0.970;1.018219
608;0.980;1.011934
609;0.990;1.005859
610;1.000;0.999988
611;1.010;0.994314
612;1.020;0.988833
613;1.030;0.983539
614;1.040;0.978428
615;1.050;0.973494
616;1.060;0.968734
617;1.070;0.964143
618;1.080;0.959716
619;1.090;0.955451
620;1.100;0.951342
621;1.110;0.947387
622;1.120;0.943582
623;1.130;0.939924
624;1.140;0.936409
625;1.150;0.933034
626;1.160;0.929797
627;1.170;0.926693
628;1.180;0.923722
629;1.190;0.920879
630;1.200;0.918163
631;1.210;0.915571
632;1.220;0.913101
633;1.230;0.910750
634;1.240;0.908517
635;1.250;0.906398
636;1.260;0.904393
637;1.270;0.902499
638;1.280;0.900715
639;1.290;0.899038
640;1.300;0.897468
641;1.310;0.896001
642;1.320;0.894638
643;1.330;0.893376
644;1.340;0.892213
645;1.350;0.891149
646;1.360;0.890183
647;1.370;0.889312
648;1.380;0.888536
649;1.390;0.887853
650;1.400;0.887263
651;1.410;0.886764
652;1.420;0.886355
653;1.430;0.886036
654;1.440;0.885805
655;1.450;0.885661
656;1.460;0.885604
657;1.470;0.885633
658;1.480;0.885747
659;1.490;0.885946
660;1.500;0.886228
661;1.510;0.886593
662;1.520;0.887040
663;1.530;0.887569
664;1.540;0.888179
665;1.550;0.888870
666;1.560;0.889641
667;1.570;0.890492
668;1.580;0.891421
669;1.590;0.892430
670;1.600;0.893518
671;1.610;0.894683
672;1.620;0.895926
673;1.630;0.897247
674;1.640;0.898645
675;1.650;0.900120
676;1.660;0.901672
677;1.670;0.903300
678;1.680;0.905005
679;1.690;0.906785
680;1.700;0.908643
681;1.710;0.910576
682;1.720;0.912585
683;1.730;0.914670
684;1.740;0.916830
685;1.750;0.919067
686;1.760;0.921380
687;1.770;0.923768
688;1.780;0.926232
689;1.790;0.928773
690;1.800;0.931389
691;1.810;0.934082
692;1.820;0.936851
693;1.830;0.939696
694;1.840;0.942618
695;1.850;0.945617
696;1.860;0.948693
697;1.870;0.951847
698;1.880;0.955077
699;1.890;0.958386
700;1.900;0.961773
701;1.910;0.965238
702;1.920;0.968781
703;1.930;0.972404
704;1.940;0.976106
705;1.950;0.979888
706;1.960;0.983750
707;1.970;0.987693
708;1.980;0.991717
709;1.990;0.995822
710;2.000;1.000008
711;2.010;1.004278
712;2.020;1.008630
713;2.030;1.013065
714;2.040;1.017585
715;2.050;1.022189
716;2.060;1.026878
717;2.070;1.031652
718;2.080;1.036513
719;2.090;1.041461
720;2.100;1.046496
721;2.110;1.051619
722;2.120;1.056831
723;2.130;1.062133
724;2.140;1.067525
725;2.150;1.073008
726;2.160;1.078583
727;2.170;1.084250
728;2.180;1.090010
729;2.190;1.095865
730;2.200;1.101814
731;2.210;1.107860
732;2.220;1.114002
733;2.230;1.120241
734;2.240;1.126579
735;2.250;1.133016
736;2.260;1.139553
737;2.270;1.146192
738;2.280;1.152933
739;2.290;1.159777
740;2.300;1.166726
741;2.310;1.173779
742;2.320;1.180940
743;2.330;1.188207
744;2.340;1.195583
745;2.350;1.203069
746;2.360;1.210666
747;2.370;1.218375
748;2.380;1.226197
749;2.390;1.234133
750;2.400;1.242185
751;2.410;1.250354
752;2.420;1.258642
753;2.430;1.267048
754;2.440;1.275576
755;2.450;1.284226
756;2.460;1.293000
757;2.470;1.301898
758;2.480;1.310923
759;2.490;1.320076
760;2.500;1.329359
761;2.510;1.338772
762;2.520;1.348318
763;2.530;1.357998
764;2.540;1.367813
765;2.550;1.377766
766;2.560;1.387857
767;2.570;1.398089
768;2.580;1.408463
769;2.590;1.418981
770;2.600;1.429645
771;2.610;1.440457
772;2.620;1.451418
773;2.630;1.462530
774;2.640;1.473795
775;2.650;1.485215
776;2.660;1.496792
777;2.670;1.508528
778;2.680;1.520425
779;2.690;1.532485
780;2.700;1.544710
781;2.710;1.557102
782;2.720;1.569663
783;2.730;1.582396
784;2.740;1.595302
785;2.750;1.608385
786;2.760;1.621646
787;2.770;1.635087
788;2.780;1.648711
789;2.790;1.662521
790;2.800;1.676518
791;2.810;1.690706
792;2.820;1.705086
793;2.830;1.719662
794;2.840;1.734435
795;2.850;1.749410
796;2.860;1.764587
797;2.870;1.779971
798;2.880;1.795563
799;2.890;1.811367
800;2.900;1.827386
801;2.910;1.843622
802;2.920;1.860078
803;2.930;1.876758
804;2.940;1.893664
805;2.950;1.910800
806;2.960;1.928169
807;2.970;1.945773
808;2.980;1.963617
809;2.990;1.981703
810;3.000;2.000035
811;3.010;2.018617
812;3.020;2.037451
813;3.030;2.056541
814;3.040;2.075891
815;3.050;2.095505
816;3.060;2.115387
817;3.070;2.135539
818;3.080;2.155966
819;3.090;2.176672
820;3.100;2.197660
821;3.110;2.218936
822;3.120;2.240502
823;3.130;2.262363
824;3.140;2.284523
